coreid,dwc.countr,idigbio.is,dwc.geodet,idigbio.ge,idigbio.lo,idigbio.la,idigbio.ev,idigbio._1,dwc.scient,ac.accessU,range,leaf_area_cm^2,pixelpercm,int_length_cm,initials,date_collected,notes
ac68f711-0c35-4313-9dd9-0161e7f0eb39,united states,usa,WGS84,"{""lat"": 43.17365, ""lon"": -71.82238}",-71.82238,43.17365,1984,7/18/84,lythrum salicaria,https://neherbaria.org/imglib/cnh/UniversityofNewHampshire_NHA/NHA-726/NHA-726672.jpg,invasive,4.413,153.02,1.516,ED,11/4/25,
ac69637c-e2f7-4bff-8a03-894b61565dde,netherlands,nld,WGS84,"{""lat"": 52.281936, ""lon"": 4.471289}",4.471289,52.281936,1900,1/1/00,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331280/format/large,native ,4.702,35,3.258,ED,11/4/25,
aca15ce5-b9dc-49e8-80b8-d12769b5fd16,netherlands,nld,WGS84,"{""lat"": 51.919096, ""lon"": 4.11528}",4.11528,51.919096,1964,6/8/64,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3708575/format/large,native ,,,,ED,11/4/25,could not be measured (too small)
acff1696-2014-40e8-a510-d56da0fc9821,netherlands,nld,WGS84,"{""lat"": 52.37285, ""lon"": 4.616257}",4.616257,52.37285,1838,1838/01/01,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331102/format/large,native ,3.045,35.5,4.083,ED,11/4/25,
ad0446de-2888-4612-9c43-436c1348c65f,united states,usa,WGS84,"{""lat"": 44.762594, ""lon"": -73.419059}",-73.419059,44.762594,1981,8/10/81,lythrum salicaria,https://midwestherbaria.org/imglib/storage/uwm/aquatic/UWM0012/UWM0012385_lg.jpg,invasive ,3.962,61,1.942,ED,11/4/25,
ad2cae25-11ca-43d7-a9d7-122e848feb67,netherlands,nld,WGS84,"{""lat"": 53.249364, ""lon"": 6.653263}",6.653263,53.249364,1923,8/24/23,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331130/format/large,native ,4.353,36,2.195,ED,11/4/25,
ad3288ed-8a5c-40e0-8348-315956f6e2b5,netherlands,nld,WGS84,"{""lat"": 51.878558, ""lon"": 4.624745}",4.624745,51.878558,1927,8/31/27,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331337/format/large,native ,4.587,35.33,4.08,ED,11/4/25,
ad370640-d241-4ffb-a327-1b20548a5e75,netherlands,nld,WGS84,"{""lat"": 52.101615, ""lon"": 4.402011}",4.402011,52.101615,1916,7/13/16,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331214/format/large,native ,14.9,35.66,10.36,ED,11/4/25,very high internode value
ad4a18c2-660f-4dbf-8f71-59fb0f911426,netherlands,nld,WGS84,"{""lat"": 51.970232, ""lon"": 4.987006}",4.987006,51.970232,1970,6/13/70,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331278/format/large,native ,3.019,35.33,3.208,ED,11/4/25,
ad7d6184-d002-4ae9-9a11-a352b030de9c,netherlands,nld,WGS84,"{""lat"": 53.408792, ""lon"": 5.274394}",5.274394,53.408792,1898,1898/07/23,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331244/format/large,native ,2.123,36.33,1.444,ED,11/4/25,
adcb2a2e-9561-4088-8912-f0ead5509afa,united states,usa,WGS84,"{""lat"": 44.87592, ""lon"": -69.11138}",-69.11138,44.87592,1941,6/10/41,lythrum salicaria,https://neherbaria.org/imglib/cnh/UniversityofMaine_MAINE/MAINE00036/MAINE00036752.jpg,invasive ,1.73,115,2.57,ED,11/4/25,
ae6ee082-9e15-4928-8339-b9afdb722457,netherlands,nld,WGS84,"{""lat"": 52.011, ""lon"": 5.913833}",5.913833,52.011,2001,7/24/01,lythrum salicaria,https://medialib.naturalis.nl/file/id/WAG.1071129/format/large,native ,,,,ED,11/4/25,no scale for centimeters 
aeaf2340-9633-44e8-849c-d9eaf6907ac7,norway,nor,WGS84,"{""lat"": 58.2444, ""lon"": 8.4705}",8.4705,58.2444,1932,6/16/32,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13386534&type=jpeg,native ,8.22,116,2.099,ED,11/4/25,
af4a2b56-68dc-48cb-bbd0-9286934bf7dc,netherlands,nld,WGS84,"{""lat"": 52.1494, ""lon"": 4.83929}",4.83929,52.1494,1949,7/30/49,lythrum salicaria,https://medialib.naturalis.nl/file/id/U.1362277/format/large,native ,3.388,36,1.498,ED,11/4/25,
af4fd130-5d29-4ad4-98fb-275213531549,netherlands,nld,WGS84,"{""lat"": 52.105593, ""lon"": 5.204742}",5.204742,52.105593,1930,7/17/30,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331369/format/large,native ,3.866,36,2.686,ED,11/4/25,
af7ed08c-e2a4-4a35-b8c7-a31c04616b55,netherlands,nld,WGS84,"{""lat"": 52.548872, ""lon"": 6.603525}",6.603525,52.548872,1968,6/29/68,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3332946/format/large,native ,2.071,35.66,2.484,ED,11/4/25,
b0476c21-fe71-4a8b-8e36-b47be3d8d896,united states,usa,WGS84,"{""lat"": 43.03253, ""lon"": -83.68156}",-83.68156,43.03253,1995,9/5/95,lythrum salicaria,https://quod.lib.umich.edu/cgi/i/image/api/image/herb00ic:1355548:MICH-V-1355548/full/res:0/0/native.jpg,invasive ,8.463,118,4.618,ED,11/4/25,
b04f1828-2cec-42df-b34d-f7944da33c33,united states,usa,WGS84,"{""lat"": 44.8142, ""lon"": -89.726581}",-89.726581,44.8142,2014,9/22/14,lythrum salicaria,https://midwestherbaria.org/imglib/storage/portals/seinet/midwest/UWSP/UWSP-V-0010/9a51e5a168964563064efbd3e6179b_1527785761_lg.jpg,invasive ,1.114,83,1.741,ED,11/4/25,
b086cf15-1dd2-4c7b-9ebc-2443c3838f69,united states,usa,WGS84,"{""lat"": 39.865669, ""lon"": -75.233238}",-75.233238,39.865669,1934,10/27/34,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449166.jpg,invasive,,,,ED,11/4/25,broken link
b0b17414-d3d7-4fcc-9b91-bea56a9f6f60,united states,usa,WGS84,"{""lat"": 42.147094, ""lon"": -88.031859}",-88.031859,42.147094,1993,9/7/93,lythrum salicaria,https://midwestherbaria.org/imglib/seinet/midwest/DEK/DEK00106/DEK00106613_1739365647_lg.jpg,invasive ,6.106,79,6.224,ED,11/4/25,
b195b296-3240-46d1-b30b-d0746f2d922a,netherlands,nld,WGS84,"{""lat"": 53.177805, ""lon"": 6.621237}",6.621237,53.177805,1856,1856/08/26,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331156/format/large,native ,5.948,35.33,2.381,ED,11/4/25,
b1c6d7ca-3fa3-4208-86f2-a06e2467f405,netherlands,nld,WGS84,"{""lat"": 52.055373, ""lon"": 4.257221}",4.257221,52.055373,1836,1836/07/01,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3332969/format/large,native ,3.595,36.1671,2.08,ML,11/21/25,
b202920f-c592-4ea9-87a6-4ba6476488e9,netherlands,nld,WGS84,"{""lat"": 53.045141, ""lon"": 6.393756}",6.393756,53.045141,1971,7/13/71,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331346/format/large,native ,9.706,35.5,5.138,ED,11/4/25,
b2294ce3-c286-40c0-a9f3-217d5af300cb,norway,nor,WGS84,"{""lat"": 60.0708, ""lon"": 10.2937}",10.2937,60.0708,1905,7/29/05,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13445777&type=jpeg,native ,3.381,118,1.535,ED,11/4/25,
b25e872b-d8cb-4244-98e4-86a27560e156,united states,usa,WGS84,"{""lat"": 36.814907, ""lon"": -76.260145}",-76.260145,36.814907,1989,8/31/89,lythrum salicaria,https://odu-herbarium-project.s3.amazonaws.com/ODU00012697.jpg,invasive ,,,,ED,11/18/25,no scale for cm
b2604db3-42a7-4c43-980f-c8cc0029db36,netherlands,nld,WGS84,"{""lat"": 52.015714, ""lon"": 5.56929}",5.56929,52.015714,1923,1/1/23,lythrum salicaria,https://medialib.naturalis.nl/file/id/WAG.1071145/format/large,native ,,,,ED,11/18/25,no scale for centimeters 
b2f5db6c-64ff-4887-bb48-65e7c7bff411,united states,usa,WGS84,"{""lat"": 44.29071, ""lon"": -87.564387}",-87.564387,44.29071,2010,8/20/10,lythrum salicaria,https://midwestherbaria.org/imglib/storage/uwl/aquatic/UWL0000/UWL0000013_lg.jpg,invasive,7.138,90,2.363,ED,11/18/25,
b35a3971-fb26-4b08-bf15-4c4f79b17d0a,united states,usa,WGS84,"{""lat"": 40.02808, ""lon"": -75.232979}",-75.232979,40.02808,1943,7/24/43,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449141.jpg,invasive ,,,,ED,11/18/25,broken link
b39bdab7-5a0f-488c-94cb-6753e949fe38,united states,usa,WGS84,"{""lat"": 44.3355, ""lon"": -75.465568}",-75.465568,44.3355,1931,7/22/31,lythrum salicaria,https://storage.idigbio.org/wis/aquatic/v0305/v0305274WIS_lg.jpg,invasive ,4.06,88,1.911,ED,11/18/25,
b3dfa032-f5e8-404d-a1bc-01be63e36b52,norway,nor,WGS84,"{""lat"": 59.8791, ""lon"": 10.6149}",10.6149,59.8791,1942,5/19/42,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13386983&type=jpeg,native ,12.877,119,2.328,ED,11/18/25,high leaf area
b476a22c-b306-4fb4-8cb7-5cf0222d670b,france,fra,WGS84,"{""lat"": 49.4265, ""lon"": 1.1263}",1.1263,49.4265,1934,8/4/34,lythrum salicaria,https://intermountainbiota.org/imglib/h_seinet/seinet/KHD/KHD00046/KHD00046078_lg.jpg,native ,2.771,109,2.29,ED,11/18/25,
b4a69723-d95a-4ceb-80db-22211d45e32a,united states,usa,WGS84,"{""lat"": 42.37651, ""lon"": -71.11736}",-71.11736,42.37651,1877,1877/07/13,lythrum salicaria,http://nansh.org/imglib/seinet/nansh/VT/UVMVT126/UVMVT126342.jpg,invasive ,9.03,122,2.605,ED,11/18/25,
b4ad2d35-bbe5-4caf-b68f-bd51c093df55,netherlands,nld,WGS84,"{""lat"": 52.553827, ""lon"": 5.940126}",5.940126,52.553827,1925,8/17/25,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3333013/format/large,native ,3.854,36,2.505,ED,11/18/25,
b5256803-e1dc-4dc0-a81f-fa093bf195b6,netherlands,nld,WGS84,"{""lat"": 52.105457, ""lon"": 5.13176}",5.13176,52.105457,1835,1835/01/01,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331069/format/large,native ,6.715,40.33,3.915,ED,11/18/25,
b537124a-39a4-49a8-aa29-fe21384da009,norway,nor,WGS84,"{""lat"": 59.3099, ""lon"": 11.773}",11.773,59.3099,2002,6/26/02,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13430600&type=jpeg,native ,7.058,119,2.485,ED,11/18/25,
b53abad6-84aa-43fb-803c-011f266b161f,united states,usa,WGS84,"{""lat"": 41.037052, ""lon"": -100.391149}",-100.391149,41.037052,1991,7/19/91,lythrum salicaria,https://ngpherbaria.org/imglib/seinet/ngph/CSCN/CSCN-V-0048/CSCN-V-0048470_lg.jpg,invasive ,2.309,99,2.253,ED,11/18/25,
b5782f39-4186-4ae5-b65a-e733e514629b,netherlands,nld,WGS84,"{""lat"": 51.943734, ""lon"": 5.612631}",5.612631,51.943734,1960,6/20/60,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331296/format/large,native ,8.765,35.8337,3.298,ML,11/21/25,
b5cbb50c-a2f9-4ece-9ea2-e2479639d9c4,united states,usa,WGS84,"{""lat"": 39.925946, ""lon"": -75.11962}",-75.11962,39.925946,1878,1878/08/08,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449260.jpg,invasive ,,,,ED,11/18/25,broken link
b5d85ac6-4c58-452a-a4b7-f608d30153c4,united states,usa,WGS84,"{""lat"": 40.638212, ""lon"": -75.29025}",-75.29025,40.638212,1966,8/24/66,lythrum salicaria,http://mam.ansp.org/image/MCA/Fullsize/0041/MCA0041815.jpg,invasive ,,,,ED,11/18/25,broken link
b62af9e5-0586-4e47-8ddf-c366dffa7bf8,russia,,WGS84,"{""lat"": 56.165, ""lon"": 28.3202}",28.3202,56.165,1999,7/11/99,lythrum salicaria,https://neherbaria.org/imglib/cnh/UniversityofNewHampshire_NHA/NHA-726/NHA-726674.jpg,,5.892,117,2.517,ED,11/18/25,
b649cb75-290a-48d4-84e3-4df35f993e71,netherlands,nld,WGS84,"{""lat"": 53.178556, ""lon"": 6.546464}",6.546464,53.178556,1935,8/4/35,lythrum salicaria,https://medialib.naturalis.nl/file/id/U.1362225/format/large,native ,3.538,36,3.931,ED,11/18/25,
b67b6360-309a-4c4f-a2d4-b35665ef92e0,united states,usa,WGS84,"{""lat"": 41.662888, ""lon"": -87.57548}",-87.57548,41.662888,1955,8/1/55,lythrum salicaria,https://midwestherbaria.org/imglib/seinet/midwest/DEK/DEK00106/DEK00106615_1739371398_lg.jpg,invasive ,4.292,79.02,1.269,ED,11/18/25,
b74d1bad-2884-4018-9f3f-cc530edff38c,norway,nor,WGS84,"{""lat"": 58.7272, ""lon"": 5.6428}",5.6428,58.7272,2006,8/19/06,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14109122&type=jpeg,native ,4.058,118,3.419,ED,11/18/25,
b79a8c44-9707-48fd-aa6f-5d996d9546f6,norway,nor,WGS84,"{""lat"": 59.1982, ""lon"": 10.7946}",10.7946,59.1982,1948,8/10/48,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13444284&type=jpeg,native ,2.546,118,1.941,ED,11/18/25,
b7f9ccf3-a2ee-4021-9cf2-600ac9c31e38,united states,usa,WGS84,"{""lat"": 47.07359, ""lon"": -119.3371}",-119.3371,47.07359,2008,8/28/08,lythrum salicaria,https://www.pnwherbaria.org/images/jpeg.php?Image=WTU-V-022151.jpg,invasive ,3.418,122,3.181,ED,11/18/25,
b81c998c-1ca2-44d9-96bc-c7f0218884a2,united states,usa,WGS84,"{""lat"": 41.20694, ""lon"": -73.43989}",-73.43989,41.20694,1985,7/25/85,lythrum salicaria,https://neherbaria.org/imglib/cnh/WiltonGardenClub_WGCH/WGCH-00000/WGCH-00000624.jpg,onvasive ,4.932,124.02,1.76,ED,11/18/25,
b8c33436-12df-4ef4-bf62-279ae20e748f,norway,nor,WGS84,"{""lat"": 59.6914, ""lon"": 5.1289}",5.1289,59.6914,1921,7/12/21,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13445834&type=jpeg,native ,7.352,117,3.621,ED,11/18/25,
b9015c60-c5f7-4dfc-af22-b89f0f2e7d4b,netherlands,nld,WGS84,"{""lat"": 52.734392, ""lon"": 5.720319}",5.720319,52.734392,1941,1/1/41,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331128/format/large,native ,2.584,35.75,4.175,ML,11/21/25,
b91b3efc-2eb4-4e6c-8196-f2cf4781fc9e,united states,usa,WGS84,"{""lat"": 38.935113, ""lon"": -74.906005}",-74.906005,38.935113,1919,7/31/19,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449289.jpg,invasive ,,,,ED,11/18/25,broken link
b94c0e8d-bcfa-4d3d-bfc6-a671260c7b89,netherlands,nld,WGS84,"{""lat"": 53.041499, ""lon"": 6.641797}",6.641797,53.041499,1953,7/23/53,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331343/format/large,native,8.285,36.66,5.173,ED,11/18/25,
b95d41a0-e82b-4718-8cdb-a433466bf013,united states,usa,WGS84,"{""lat"": 43.725397, ""lon"": -116.250746}",-116.250746,43.725397,1956,7/25/56,lythrum salicaria,https://www.pnwherbaria.org/images/jpeg.php?Image=IDS0020026.jpg,invasive,6.205,121,2.903,ED,11/18/25,
b9a6af22-1533-4052-b268-0e8bcb015336,netherlands,nld,WGS84,"{""lat"": 52.508521, ""lon"": 4.761182}",4.761182,52.508521,1915,8/1/15,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331372/format/large,native,8.605,36.33,3.273,ED,11/18/25,
b9a91c17-f294-46f0-a116-fbd436be7c24,netherlands,nld,WGS84,"{""lat"": 52.150669, ""lon"": 5.423726}",5.423726,52.150669,1925,9/23/25,lythrum salicaria,https://medialib.naturalis.nl/file/id/U.1362235/format/large,native,5.967,34.33,3.924,ED,11/18/25,
ba0a6ccf-c10b-4727-94fd-869accedf94f,netherlands,nld,WGS84,"{""lat"": 51.876317, ""lon"": 4.334331}",4.334331,51.876317,1900,8/4/00,lythrum salicaria,https://medialib.naturalis.nl/file/id/WAG.1071157/format/large,native,11.831,43,3.585,ED,11/18/25,
ba324284-7805-4a1e-a0f4-2ed4a2d5b1f7,united states,usa,WGS84,"{""lat"": 39.030547, ""lon"": -88.856934}",-88.856934,39.030547,1991,8/10/91,lythrum salicaria,https://web.corral.tacc.utexas.edu/torch/BAYLU/BAYLU0028000/BAYLU028366.jpg,invasive ,1.255,148.05,1.375,ED,11/18/25,
ba67fbe9-30bb-4d4a-82af-9cf12652ec14,netherlands,nld,WGS84,"{""lat"": 52.147136, ""lon"": 4.474059}",4.474059,52.147136,1967,8/3/67,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331119/format/large,native,3.491,35.5,1.577,ED,11/18/25,
ba7df3e0-64d4-4c57-bceb-bc72332b54b5,united states,usa,WGS84,"{""lat"": 40.827876, ""lon"": -75.086008}",-75.086008,40.827876,1907,9/1/07,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449090.jpg,invasive,,,,ML,11/18/25,broken link
bace5877-1a9f-4261-9a0d-9381f0a83060,united states,usa,WGS84,"{""lat"": 45.53457565, ""lon"": -92.3853164}",-92.3853164,45.53457565,2012,7/16/12,lythrum salicaria,https://midwestherbaria.org/imglib/storage/portals/seinet/midwest/UWSP/UWSP-V-0010/f14d594aecac7bcf92cc3c6fd1a357_1527788108_lg.jpg,invasive,3.318,81.0015,3.822,ML,11/18/25,
baf8c004-bd32-4437-8254-1178561a7054,netherlands,nld,WGS84,"{""lat"": 51.969966, ""lon"": 5.860154}",5.860154,51.969966,1925,8/1/25,lythrum salicaria,https://medialib.naturalis.nl/file/id/L.3331277/format/large,native,9.874,36.333,6.22,ML,11/18/25,slightly high internode value
bb6f3c3c-b2e5-41cd-9cf2-0e9d7f111cb2,united states,usa,WGS84,"{""lat"": 43.627548, ""lon"": -85.226423}",-85.226423,43.627548,1995,8/9/95,lythrum salicaria,https://web.corral.tacc.utexas.edu/torch/BAYLU/BAYLU0028000/BAYLU028365.jpg,invasive,9.194,154.0519,4.462,ML,11/18/25,
bba064fe-ff0c-4a1c-95f3-806774a66c54,united states,usa,WGS84,"{""lat"": 40.881997, ""lon"": -77.793948}",-77.793948,40.881997,2002,8/14/02,lythrum salicaria,http://mam.ansp.org/image/CM/Fullsize/526/CM526727.jpg,invasive,,,,ML,11/18/25,broken link
bbab315f-eef7-43dd-ad26-21dec2d61aee,united states,usa,WGS84,"{""lat"": 40.656085, ""lon"": -75.369259}",-75.369259,40.656085,1966,7/14/66,lythrum salicaria,http://mam.ansp.org/image/MCA/Fullsize/0041/MCA0041810.jpg,invasive,,,,ML,11/18/25,broken link 
bc4403b0-263f-4e8c-bf7a-e7730b03d888,united states,usa,WGS84,"{""lat"": 41.547781, ""lon"": -75.217404}",-75.217404,41.547781,1950,8/30/50,lythrum salicaria,https://mam.ansp.org/image/PH/Fullsize/00449/PH00449130.jpg,invasive,,,,ML,11/18/25,broken link
bc5a1dff-70d0-413b-919d-b5a0eb6deb3c,norway,nor,WGS84,"{""lat"": 59.6473, ""lon"": 11.1228}",11.1228,59.6473,2001,8/13/01,lythrum salicaria,https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13425031&type=jpeg,native,16.417,119,4.239,ML,11/18/25,very high leaf area
bc894e4b-e6a2-4962-b493-a7a2c723f602,united states,usa,WGS84,"{""lat"": 44.12967, ""lon"": -69.24492}",-69.24492,44.12967,1947,7/18/47,lythrum salicaria,https://neherbaria.org/imglib/cnh/UniversityofMaine_MAINE/MAINE00036/MAINE00036778.jpg,invasive,4.042,124,4.644,ML,11/18/25,
ff2303d1-f341-4e9e-aad8-359ac290f3d8,united states,usa,WGS84,"{""lat"": 37.027569, ""lon"": -76.422234}",-76.422234,37.027569,1996,7/18/96,lythrum salicaria,https://sernecportal.org/imglib/seinet/sernec/WILLI/00062/62732.jpg,invasive,9.619,123.0041,5.849,ML,11/18/25,
ff2f6f26-702c-4322-84b1-f6a170e5c5a2,united states,usa,WGS84,"{""lat"": 43.793477, ""lon"": -91.253041}",-91.253041,43.793477,1999,8/31/99,lythrum salicaria,https://midwestherbaria.org/imglib/storage/uwl/aquatic/UWL0000/UWL0000042_lg.jpg,invasive,5.271,88.5056,5.913,ML,11/18/25,
